"positionId","warehouse","product","eventTime"
"7960","W-11","P-12","1543979059004"
"7961","W-12","P-69","1543952709068"
"7962","W-13","P-42","1544003867670"
"7963","W-14","P-60","1544000668620"
"7964","W-15","P-9","1543975668610"
"7965","W-16","P-23","1543958730427"
"7966","W-17","P-76","1543988006072"
"7967","W-18","P-61","1543976132376"
"7968","W-19","P-27","1543982030731"
"7969","W-20","P-96","1543942472184"
"7970","W-21","P-29","1544003883257"
"7971","W-22","P-70","1543955868871"
"7972","W-23","P-60","1543952004005"
"7973","W-24","P-97","1544015131565"
"7974","W-25","P-49","1543970685782"
"7975","W-26","P-14","1543944214613"
"7976","W-27","P-47","1543998376908"
"7977","W-28","P-78","1543969465218"
"7978","W-29","P-42","1543957891412"
"7979","W-30","P-73","1543984887512"
"7980","W-31","P-68","1544011647682"
"7981","W-32","P-36","1544009550341"
"7982","W-33","P-83","1544007253281"
"7983","W-34","P-30","1543965336333"
"7984","W-35","P-18","1543940827462"
"7985","W-36","P-63","1543961951017"
"7986","W-37","P-75","1543945986558"
"7987","W-38","P-34","1543958689740"
"7988","W-39","P-17","1544015096321"
"7989","W-40","P-63","1544020921797"
"7990","W-41","P-30","1544008368949"
"7991","W-42","P-21","1544020217273"
"7992","W-43","P-60","1543974849266"
"7993","W-44","P-85","1544007129096"
"7994","W-45","P-21","1543950832448"
"7995","W-46","P-94","1543984108840"
"7996","W-47","P-55","1544018153964"
"7997","W-48","P-90","1543972683196"
"7998","W-49","P-20","1544006686612"
"7999","W-50","P-62","1543976134367"
"8000","W-1","P-7","1543975220155"
"8001","W-2","P-83","1543943205431"
"8002","W-3","P-79","1544003085954"
"8003","W-4","P-22","1543953260455"
"8004","W-5","P-71","1543955540830"
"8005","W-6","P-84","1543959584372"
"8006","W-7","P-71","1543965416653"
"8007","W-8","P-63","1543995616784"
"8008","W-9","P-17","1544001942332"
"8009","W-10","P-38","1544002307709"
"8010","W-11","P-1","1543985505693"
"8011","W-12","P-18","1544002830784"
"8012","W-13","P-86","1543974188408"
"8013","W-14","P-1","1544025560103"
"8014","W-15","P-83","1543994741103"
"8015","W-16","P-18","1543988459879"
"8016","W-17","P-93","1543990852903"
"8017","W-18","P-58","1543951801365"
"8018","W-19","P-3","1544004362424"
"8019","W-20","P-88","1544020791906"
"8020","W-21","P-75","1543941158904"
"8021","W-22","P-32","1544004429655"
"8022","W-23","P-75","1544014835466"
"8023","W-24","P-89","1543973777906"
"8024","W-25","P-51","1543979568683"
"8025","W-26","P-90","1543960641122"
"8026","W-27","P-17","1543963285065"
"8027","W-28","P-76","1543964640801"
"8028","W-29","P-38","1543947630225"
"8029","W-30","P-2","1543990595832"
"8030","W-31","P-45","1543953947498"
"8031","W-32","P-97","1543989242049"
"8032","W-33","P-83","1543951695054"
"8033","W-34","P-10","1543957029418"
"8034","W-35","P-35","1543970860084"
"8035","W-36","P-75","1543961143285"
"8036","W-37","P-25","1543943722875"
"8037","W-38","P-43","1543944041774"
"8038","W-39","P-55","1543997067749"
"8039","W-40","P-43","1543968549367"
"8040","W-41","P-68","1544009261832"
"8041","W-42","P-21","1544008428478"
"8042","W-43","P-53","1543944112721"
"8043","W-44","P-16","1543953825864"
"8044","W-45","P-96","1544004832271"
"8045","W-46","P-28","1543993875491"
"8046","W-47","P-40","1543979072673"
"8047","W-48","P-19","1543992682381"
"8048","W-49","P-80","1544006746614"
"8049","W-50","P-90","1543993778355"
"8050","W-1","P-10","1543976787457"
"8051","W-2","P-64","1543945922130"
"8052","W-3","P-67","1544009304222"
"8053","W-4","P-91","1544006809501"
"8054","W-5","P-26","1543992486264"
"8055","W-6","P-57","1543976072559"
"8056","W-7","P-5","1543997430829"
"8057","W-8","P-2","1544014789893"
"8058","W-9","P-7","1544018005149"
"8059","W-10","P-87","1543943211342"
"8060","W-11","P-53","1543989351273"
"8061","W-12","P-60","1543993608137"
"8062","W-13","P-19","1543956546165"
"8063","W-14","P-17","1543968989161"
"8064","W-15","P-12","1543942468942"
"8065","W-16","P-80","1543963230119"
"8066","W-17","P-30","1544002607787"
"8067","W-18","P-11","1543949738277"
"8068","W-19","P-28","1543995567126"
"8069","W-20","P-2","1544011512782"
"8070","W-21","P-28","1543946179170"
"8071","W-22","P-34","1543948845828"
"8072","W-23","P-83","1543954224403"
"8073","W-24","P-97","1543993296779"
"8074","W-25","P-60","1543940385376"
"8075","W-26","P-16","1544008180592"
"8076","W-27","P-100","1543952207671"
"8077","W-28","P-18","1543994115568"
"8078","W-29","P-4","1543984121205"
"8079","W-30","P-4","1543966687107"
"8080","W-31","P-79","1543946952759"
"8081","W-32","P-19","1543961875204"
"8082","W-33","P-41","1543967019661"
"8083","W-34","P-51","1543975639676"
"8084","W-35","P-32","1543947856042"
"8085","W-36","P-83","1543995478450"
"8086","W-37","P-86","1544020711533"
"8087","W-38","P-73","1543943566693"
"8088","W-39","P-18","1544019560712"
"8089","W-40","P-54","1543952554092"
"8090","W-41","P-41","1543975141065"
"8091","W-42","P-84","1544021329747"
"8092","W-43","P-81","1544005600869"
"8093","W-44","P-76","1543965656890"
"8094","W-45","P-56","1544010737058"
"8095","W-46","P-75","1544021058107"
"8096","W-47","P-40","1543945269732"
"8097","W-48","P-94","1544011585693"
"8098","W-49","P-33","1543951188318"
"8099","W-50","P-71","1544001922930"
"8100","W-1","P-46","1543976516714"
"8101","W-2","P-97","1543953553642"
"8102","W-3","P-63","1544013918736"
"8103","W-4","P-41","1544025084201"
"8104","W-5","P-43","1544012230543"
"8105","W-6","P-70","1543978572586"
"8106","W-7","P-98","1543969144107"
"8107","W-8","P-23","1544003202293"
"8108","W-9","P-77","1543988636924"
"8109","W-10","P-32","1544013525133"
"8110","W-11","P-29","1543961440205"
"8111","W-12","P-80","1543988610713"
"8112","W-13","P-64","1543967018906"
"8113","W-14","P-1","1543960078195"
"8114","W-15","P-49","1543986567086"
"8115","W-16","P-47","1543960030036"
"8116","W-17","P-100","1543982740988"
"8117","W-18","P-81","1544015102650"
"8118","W-19","P-87","1543978604789"
"8119","W-20","P-22","1543957857892"
"8120","W-21","P-4","1543979083482"
"8121","W-22","P-73","1543948158663"
"8122","W-23","P-62","1543951575242"
"8123","W-24","P-40","1543984054433"
"8124","W-25","P-15","1543977057879"
"8125","W-26","P-21","1544010626889"
"8126","W-27","P-73","1544002681354"
"8127","W-28","P-53","1543979189080"
"8128","W-29","P-7","1544018478180"
"8129","W-30","P-15","1544001012377"
"8130","W-31","P-93","1543945358149"
"8131","W-32","P-35","1543952809345"
"8132","W-33","P-5","1544003832752"
"8133","W-34","P-8","1543955981783"
"8134","W-35","P-13","1543956105794"
"8135","W-36","P-5","1543963849307"
"8136","W-37","P-91","1544024701722"
"8137","W-38","P-74","1544020479198"
"8138","W-39","P-96","1544001784852"
"8139","W-40","P-7","1543976565573"
"8140","W-41","P-91","1543956345851"
"8141","W-42","P-61","1544008403614"
"8142","W-43","P-48","1543967678955"
"8143","W-44","P-64","1543981808171"
"8144","W-45","P-55","1543953857170"
"8145","W-46","P-47","1543969484747"
"8146","W-47","P-16","1543941139169"
"8147","W-48","P-75","1544025156098"
"8148","W-49","P-97","1543988968368"
"8149","W-50","P-52","1544009116651"
"8150","W-1","P-68","1543996797975"
"8151","W-2","P-86","1544015408752"
"8152","W-3","P-15","1543971843358"
"8153","W-4","P-7","1543997057801"
"8154","W-5","P-4","1543943852101"
"8155","W-6","P-73","1543943064911"
"8156","W-7","P-12","1543941357769"
"8157","W-8","P-18","1543997316666"
"8158","W-9","P-16","1543947021287"
"8159","W-10","P-59","1544018112649"
"8160","W-11","P-1","1544009070545"
"8161","W-12","P-90","1544010238023"
"8162","W-13","P-89","1543947978690"
"8163","W-14","P-8","1543991776763"
"8164","W-15","P-86","1544013901119"
"8165","W-16","P-98","1544007078423"
"8166","W-17","P-71","1543986609902"
"8167","W-18","P-77","1543977889538"
"8168","W-19","P-22","1543984342613"
"8169","W-20","P-42","1543948699953"
"8170","W-21","P-42","1544006295152"
"8171","W-22","P-86","1543969472384"
"8172","W-23","P-57","1543984470476"
"8173","W-24","P-36","1543987257397"
"8174","W-25","P-94","1544019779298"
"8175","W-26","P-77","1543951152152"
"8176","W-27","P-64","1543960755941"
"8177","W-28","P-33","1543944590042"
"8178","W-29","P-5","1543962934748"
"8179","W-30","P-39","1543952743761"
"8180","W-31","P-21","1544014100893"
"8181","W-32","P-9","1543982350391"
"8182","W-33","P-64","1544025580741"
"8183","W-34","P-51","1543988676005"
"8184","W-35","P-98","1543971664735"
"8185","W-36","P-70","1543990469919"
"8186","W-37","P-34","1543990388809"
"8187","W-38","P-73","1543985697457"
"8188","W-39","P-22","1544004279333"
"8189","W-40","P-6","1544023195981"
"8190","W-41","P-44","1544000528407"
"8191","W-42","P-44","1543995752819"
"8192","W-43","P-50","1544018219766"
"8193","W-44","P-46","1544024076384"
"8194","W-45","P-54","1543968112190"
"8195","W-46","P-61","1543957991889"
"8196","W-47","P-13","1543971232920"
"8197","W-48","P-85","1543958853650"
"8198","W-49","P-38","1543980175421"
"8199","W-50","P-13","1543982176769"
"8200","W-1","P-81","1544016038086"
"8201","W-2","P-73","1543988860139"
"8202","W-3","P-69","1544024503098"
"8203","W-4","P-39","1543947163897"
"8204","W-5","P-82","1544010570907"
"8205","W-6","P-68","1543946264227"
"8206","W-7","P-8","1544025508795"
"8207","W-8","P-55","1543997634895"
"8208","W-9","P-94","1544003371884"
"8209","W-10","P-50","1543974590201"
"8210","W-11","P-58","1543967112734"
"8211","W-12","P-78","1543966436410"
"8212","W-13","P-6","1543974233967"
"8213","W-14","P-63","1544015921479"
"8214","W-15","P-49","1543964268327"
"8215","W-16","P-93","1544010829270"
"8216","W-17","P-1","1543992619111"
"8217","W-18","P-5","1544009953368"
"8218","W-19","P-8","1544025096436"
"8219","W-20","P-37","1544002528665"
"8220","W-21","P-2","1544024407037"
"8221","W-22","P-10","1543976610842"
"8222","W-23","P-1","1543969080014"
"8223","W-24","P-6","1544015341876"
"8224","W-25","P-46","1543956164055"
"8225","W-26","P-17","1543961741352"
"8226","W-27","P-49","1544010733120"
"8227","W-28","P-62","1543972202021"
"8228","W-29","P-53","1544019262395"
"8229","W-30","P-97","1543957980847"
"8230","W-31","P-26","1543966035324"
"8231","W-32","P-34","1543999935215"
"8232","W-33","P-86","1544022998970"
"8233","W-34","P-89","1543952702451"
"8234","W-35","P-5","1543986413655"
"8235","W-36","P-78","1543965092498"
"8236","W-37","P-9","1543994388974"
"8237","W-38","P-70","1543972167263"
"8238","W-39","P-89","1543997578820"
"8239","W-40","P-37","1543999566371"
"8240","W-41","P-62","1543965234330"
"8241","W-42","P-38","1543974968360"
"8242","W-43","P-82","1543988663813"
"8243","W-44","P-36","1543940586848"
"8244","W-45","P-56","1543949913003"
"8245","W-46","P-69","1543952153899"
"8246","W-47","P-48","1543958235724"
"8247","W-48","P-56","1543957010007"
"8248","W-49","P-47","1544022185808"
"8249","W-50","P-79","1543989957608"
"8250","W-1","P-43","1544020818896"
"8251","W-2","P-74","1543976835253"
"8252","W-3","P-82","1544006821069"
"8253","W-4","P-39","1544026245661"
"8254","W-5","P-57","1543949970251"
"8255","W-6","P-2","1543983525720"
"8256","W-7","P-4","1543957191304"
"8257","W-8","P-30","1543979397982"
"8258","W-9","P-59","1543960899887"
"8259","W-10","P-78","1544009004782"
"8260","W-11","P-79","1543966602772"
"8261","W-12","P-74","1543959916950"
"8262","W-13","P-49","1543965062453"
"8263","W-14","P-69","1543995781470"
"8264","W-15","P-7","1543997109057"
"8265","W-16","P-58","1544016084279"
"8266","W-17","P-64","1543994183053"
"8267","W-18","P-39","1544016242825"
"8268","W-19","P-16","1543953072997"
"8269","W-20","P-41","1544004084393"
"8270","W-21","P-63","1544021424952"
"8271","W-22","P-16","1543947909846"
"8272","W-23","P-15","1543982208591"
"8273","W-24","P-11","1543953715942"
"8274","W-25","P-88","1543946293199"
"8275","W-26","P-39","1543963937084"
"8276","W-27","P-29","1544017990439"
"8277","W-28","P-68","1543966588650"
"8278","W-29","P-29","1544006688387"
"8279","W-30","P-65","1543980620245"
"8280","W-31","P-53","1543966238763"
"8281","W-32","P-63","1544018554473"
"8282","W-33","P-79","1543972175167"
"8283","W-34","P-58","1543943582641"
"8284","W-35","P-82","1543943760662"
"8285","W-36","P-81","1544008407354"
"8286","W-37","P-39","1543970983164"
"8287","W-38","P-73","1544007631439"
"8288","W-39","P-99","1543965618090"
"8289","W-40","P-56","1543944648010"
"8290","W-41","P-82","1543971294637"
"8291","W-42","P-46","1544025822207"
"8292","W-43","P-66","1544016578404"
"8293","W-44","P-3","1543942037631"
"8294","W-45","P-2","1543971508222"
"8295","W-46","P-10","1543953981442"
"8296","W-47","P-65","1544010586548"
"8297","W-48","P-34","1543947416285"
"8298","W-49","P-1","1543980299384"
"8299","W-50","P-29","1544009237290"
"8300","W-1","P-34","1543960377525"
"8301","W-2","P-74","1543983127880"
"8302","W-3","P-1","1543989136324"
"8303","W-4","P-52","1543941338893"
"8304","W-5","P-28","1544026188633"
"8305","W-6","P-35","1543967681456"
"8306","W-7","P-1","1543950341999"
"8307","W-8","P-94","1544004302931"
"8308","W-9","P-95","1544002229912"
"8309","W-10","P-51","1543970582381"
"8310","W-11","P-15","1544009085336"
"8311","W-12","P-31","1544007367903"
"8312","W-13","P-27","1544014309922"
"8313","W-14","P-21","1543951349295"
"8314","W-15","P-20","1543965109655"
"8315","W-16","P-90","1543963654923"
"8316","W-17","P-68","1544014073014"
"8317","W-18","P-12","1543960758878"
"8318","W-19","P-43","1543945802431"
"8319","W-20","P-40","1543980941636"
"8320","W-21","P-56","1544007168925"
"8321","W-22","P-42","1543958103059"
"8322","W-23","P-60","1543953401520"
"8323","W-24","P-4","1543948000230"
"8324","W-25","P-25","1543948037635"
"8325","W-26","P-55","1543999744413"
"8326","W-27","P-28","1543957660792"
"8327","W-28","P-82","1543971217055"
"8328","W-29","P-63","1544022919501"
"8329","W-30","P-73","1544006374544"
"8330","W-31","P-34","1543945336867"
"8331","W-32","P-74","1544011710194"
"8332","W-33","P-1","1544011606966"
"8333","W-34","P-85","1544012949384"
"8334","W-35","P-6","1544020059305"
"8335","W-36","P-69","1544023664460"
"8336","W-37","P-63","1543952052491"
"8337","W-38","P-74","1543994891454"
"8338","W-39","P-84","1544006908677"
"8339","W-40","P-81","1543966198910"
"8340","W-41","P-16","1543982052368"
"8341","W-42","P-43","1544017566242"
"8342","W-43","P-26","1543950213516"
"8343","W-44","P-17","1543979001750"
"8344","W-45","P-24","1543991430968"
"8345","W-46","P-27","1543945070889"
"8346","W-47","P-52","1544007958095"
"8347","W-48","P-29","1543970289500"
"8348","W-49","P-4","1543945117958"
"8349","W-50","P-92","1544021755976"
"8350","W-1","P-2","1544002414527"
"8351","W-2","P-10","1543964324464"
"8352","W-3","P-9","1544013437512"
"8353","W-4","P-25","1543994557872"
"8354","W-5","P-89","1543942184851"
"8355","W-6","P-69","1543978571330"
"8356","W-7","P-64","1543954277627"
"8357","W-8","P-87","1543951719848"
"8358","W-9","P-44","1543959980844"
"8359","W-10","P-77","1543976541233"
"8360","W-11","P-34","1543973231111"
"8361","W-12","P-7","1543968453600"
"8362","W-13","P-90","1544012390726"
"8363","W-14","P-93","1544009115095"
"8364","W-15","P-77","1543988796523"
"8365","W-16","P-16","1543953039489"
"8366","W-17","P-90","1543970868856"
"8367","W-18","P-28","1543960331373"
"8368","W-19","P-4","1543963421615"
"8369","W-20","P-55","1544023911580"
"8370","W-21","P-86","1543946306148"
"8371","W-22","P-55","1543960520142"
"8372","W-23","P-82","1544019878368"
"8373","W-24","P-32","1543970434726"
"8374","W-25","P-68","1543959107007"
"8375","W-26","P-93","1543998806724"
"8376","W-27","P-79","1544017877059"
"8377","W-28","P-93","1543982552231"
"8378","W-29","P-89","1544005093676"
"8379","W-30","P-19","1543958463647"
"8380","W-31","P-93","1543996628571"
"8381","W-32","P-21","1543975532513"
"8382","W-33","P-32","1543967304214"
"8383","W-34","P-45","1543976362444"
"8384","W-35","P-75","1543991991829"
"8385","W-36","P-83","1543961403422"
"8386","W-37","P-98","1544001960531"
"8387","W-38","P-52","1543998795042"
"8388","W-39","P-67","1543958944739"
"8389","W-40","P-70","1543971747613"
"8390","W-41","P-32","1543945363591"
"8391","W-42","P-88","1544007177683"
"8392","W-43","P-94","1543992006100"
"8393","W-44","P-74","1544019712841"
"8394","W-45","P-8","1543941376922"
"8395","W-46","P-79","1543983859026"
"8396","W-47","P-73","1544010292495"
"8397","W-48","P-11","1543972690310"
"8398","W-49","P-92","1544008052887"
"8399","W-50","P-29","1543951099901"
"8400","W-1","P-21","1543961817863"
"8401","W-2","P-8","1543984704142"
"8402","W-3","P-65","1543981844313"
"8403","W-4","P-2","1543985476993"
"8404","W-5","P-60","1543992035300"
"8405","W-6","P-62","1543950503867"
"8406","W-7","P-51","1543997763210"
"8407","W-8","P-88","1543973191223"
"8408","W-9","P-48","1543993682354"
"8409","W-10","P-3","1544000352094"
"8410","W-11","P-79","1544011946804"
"8411","W-12","P-60","1543970991509"
"8412","W-13","P-45","1543940223652"
"8413","W-14","P-33","1543944047889"
"8414","W-15","P-77","1543949131500"
"8415","W-16","P-96","1543964715430"
"8416","W-17","P-54","1543943814764"
"8417","W-18","P-74","1543963236887"
"8418","W-19","P-33","1544005650373"
"8419","W-20","P-46","1544018998236"
"8420","W-21","P-85","1543968139443"
"8421","W-22","P-17","1543977727255"
"8422","W-23","P-67","1543962837988"
"8423","W-24","P-52","1544023962506"
"8424","W-25","P-87","1544010031420"
"8425","W-26","P-25","1543974424217"
"8426","W-27","P-93","1543994838897"
"8427","W-28","P-40","1543944256201"
"8428","W-29","P-11","1543947286941"
"8429","W-30","P-46","1543964548556"
"8430","W-31","P-51","1543957216759"
"8431","W-32","P-36","1543967095350"
"8432","W-33","P-25","1543957003963"
"8433","W-34","P-81","1544015152146"
"8434","W-35","P-93","1543996974858"
"8435","W-36","P-38","1543987355636"
"8436","W-37","P-70","1544011531265"
"8437","W-38","P-36","1544016928963"
"8438","W-39","P-51","1544008987682"
"8439","W-40","P-66","1543954297511"
"8440","W-41","P-18","1543974825715"
"8441","W-42","P-69","1543974752038"
"8442","W-43","P-3","1543948566046"
"8443","W-44","P-8","1543966413003"
"8444","W-45","P-42","1544024503375"
"8445","W-46","P-71","1544011464011"
"8446","W-47","P-2","1544025774050"
"8447","W-48","P-26","1543969315501"
"8448","W-49","P-80","1544022167865"
"8449","W-50","P-19","1543957431609"
"8450","W-1","P-43","1543984490309"
